age,y
40,0
64,1
55,0
38,0
36,0
47,1
49,1
23,0
65,1
44,0
44,1
82,0
30,1
41,0
36,0
45,0
48,0
34,0
43,0
45,0
27,0
38,0
38,0
32,0
36,0
29,0
50,0
47,1
34,0
31,1
35,0
39,0
55,1
55,0
42,0
35,0
45,0
49,0
57,0
38,0
36,0
34,0
33,0
35,0
53,0
40,0
34,0
60,0
58,0
47,0
35,0
36,0
38,0
45,0
50,0
45,1
45,0
41,0
47,0
31,0
40,0
34,0
48,0
24,1
31,0
37,0
76,1
55,0
36,0
57,0
42,0
32,0
53,0
60,1
29,1
53,1
54,0
27,0
34,0
36,0
26,0
56,1
31,0
56,0
44,0
51,0
37,0
28,0
45,1
49,0
29,0
32,0
46,0
45,0
48,0
36,1
51,0
37,0
39,1
48,0
39,0
32,0
42,0
30,0
43,0
45,0
29,1
59,0
38,0
32,0
34,0
41,0
37,0
69,0
47,0
36,0
34,0
36,0
35,0
60,0
37,1
44,0
36,0
30,0
42,0
35,0
46,0
36,0
53,1
30,0
25,0
40,0
51,0
32,0
35,0
35,1
54,0
44,0
47,0
42,0
44,0
33,0
40,0
30,0
31,0
44,0
40,0
40,0
30,0
53,1
40,0
29,0
35,0
36,0
54,0
49,0
38,0
56,0
47,0
29,0
28,0
40,0
39,0
31,0
38,0
25,1
39,0
39,0
39,1
32,0
30,0
33,0
25,0
39,1
30,0
33,0
21,0
30,0
52,0
50,0
42,0
58,0
46,0
59,0
50,0
50,0
39,0
27,0
36,0
56,0
46,1
50,0
27,0
30,0
40,0
48,0
36,0
45,0
35,0
40,0
31,0
44,1
44,0
30,0
49,0
62,1
51,0
48,0
45,0
38,0
41,0
30,0
45,0
41,0
34,0
31,0
41,0
37,0
30,0
34,0
58,0
25,0
38,0
45,0
36,0
42,0
35,1
28,0
54,0
33,0
37,0
36,0
33,0
35,0
28,0
24,0
55,0
24,1
60,0
35,0
32,0
27,0
52,0
30,0
40,0
52,0
44,0
48,0
45,0
35,0
31,1
41,0
25,1
30,1
51,0
31,0
25,0
35,0
55,0
49,1
32,0
48,0
36,1
41,0
34,0
33,0
37,0
32,0
60,0
26,0
43,0
67,1
42,0
46,0
34,0
34,1
35,0
38,0
37,0
40,0
39,1
56,0
31,0
41,0
32,0
41,0
29,0
57,1
44,0
34,0
39,0
32,0
26,0
44,0
36,0
38,0
28,0
45,0
27,0
59,0
47,0
38,0
30,0
50,0
36,0
36,0
51,0
34,0
58,0
54,0
35,0
54,0
35,1
82,0
28,0
51,1
54,0
54,0
33,0
59,0
31,0
53,0
30,0
50,0
31,0
43,0
33,0
43,0
47,0
30,0
57,0
37,1
46,0
58,0
48,0
40,1
27,0
35,0
69,0
33,0
46,0
36,0
49,0
25,1
44,0
35,0
36,0
38,0
36,0
35,0
34,0
49,0
34,0
39,0
55,0
56,0
53,0
34,0
29,0
44,0
31,0
35,1
48,0
33,0
70,1
34,0
48,0
58,0
57,1
24,0
33,0
39,0
38,0
33,0
42,0
36,1
33,0
57,0
39,0
66,0
52,0
53,0
52,0
38,0
52,1
55,0
49,0
54,0
40,0
56,0
32,0
45,0
36,0
33,0
48,0
46,0
24,0
28,0
37,1
34,0
41,0
47,0
35,0
57,0
36,0
32,0
41,0
56,0
34,0
42,0
32,0
31,0
35,0
58,0
63,1
47,1
40,0
56,0
50,0
25,1
27,0
31,0
37,0
37,0
41,0
52,1
43,0
48,0
56,0
40,0
36,0
60,0
49,0
27,0
33,0
63,0
37,0
31,0
23,0
57,0
50,0
40,0
42,0
48,0
47,0
59,0
43,0
38,0
59,0
42,0
57,0
26,0
49,0
39,0
35,0
49,1
27,1
61,0
26,0
33,1
26,0
55,0
37,0
30,1
37,1
43,0
28,0
31,0
48,0
38,0
35,1
58,0
42,0
33,0
36,0
39,0
59,0
55,0
56,0
39,0
37,0
40,0
27,1
29,1
30,0
30,1
35,0
36,0
61,0
36,0
51,0
37,1
56,0
53,0
31,0
48,0
59,0
29,0
28,0
28,0
67,0
37,0
37,0
37,0
42,0
44,0
32,0
35,0
44,0
52,0
27,0
49,1
37,0
34,0
35,0
44,0
42,0
28,0
25,0
34,1
45,0
29,0
40,0
44,0
31,0
60,0
39,1
45,0
56,0
37,0
45,0
49,0
59,0
35,0
36,0
38,0
31,0
37,0
34,0
27,0
31,0
58,0
41,0
72,1
47,0
46,1
30,0
50,0
37,0
29,0
28,1
39,0
37,1
32,0
33,0
47,0
47,0
37,0
30,0
32,0
56,0
58,1
36,0
39,0
37,0
39,0
35,0
55,0
26,1
38,0
29,0
34,0
34,0
44,0
31,0
28,0
52,0
39,0
52,0
33,0
57,0
35,0
41,0
51,0
41,0
32,0
32,0
38,0
46,0
59,0
27,0
58,0
40,0
46,0
49,0
31,0
55,0
29,0
55,0
27,0
33,1
44,0
50,0
30,0
23,0
46,0
33,0
40,0
51,0
44,1
36,1
36,0
45,0
47,0
67,1
36,1
57,0
34,1
40,0
39,0
38,0
52,0
32,1
38,0
42,0
41,0
28,0
42,0
59,0
31,1
36,1
47,0
28,0
52,0
39,0
34,0
32,0
32,0
47,1
82,1
43,0
34,0
58,1
56,0
46,0
47,0
33,1
29,0
63,0
53,0
41,0
45,0
39,0
35,0
34,0
45,0
35,0
39,0
73,0
41,0
48,0
42,0
56,0
52,1
45,1
38,0
31,0
41,0
54,1
47,0
57,0
43,0
36,0
26,0
54,1
24,0
43,0
55,0
55,0
39,0
40,0
47,1
31,0
47,0
44,0
37,0
47,0
31,0
31,0
24,0
30,0
47,0
32,0
29,0
54,0
52,0
33,0
37,0
32,0
26,0
31,0
30,0
35,1
36,0
49,0
38,0
55,0
27,1
34,0
37,0
49,0
49,0
41,0
29,0
31,0
36,0
39,0
30,0
47,0
51,0
37,0
31,0
40,0
64,0
36,0
35,0
57,0
54,1
43,0
35,0
31,0
54,0
39,0
63,0
63,1
33,0
32,0
29,0
31,1
58,0
52,0
33,0
35,1
41,0
56,0
46,0
31,0
47,0
33,0
31,0
41,0
57,0
55,0
48,0
36,1
46,0
19,1
29,0
47,1
29,0
49,0
47,0
32,0
54,1
41,0
39,0
40,0
32,0
55,0
40,0
42,0
43,0
50,1
57,0
62,1
55,0
41,0
34,0
32,0
33,0
34,0
45,0
34,0
52,0
38,0
39,0
50,0
32,0
42,0
30,0
45,0
55,0
50,0
38,0
47,0
28,0
55,0
32,0
37,0
27,0
33,0
41,0
39,0
54,0
26,1
31,0
33,0
32,0
41,0
42,0
56,0
57,0
57,1
34,0
60,0
32,0
26,1
34,0
27,1
39,0
35,0
38,0
34,0
35,0
54,0
48,0
31,0
32,0
54,0
42,0
59,1
32,1
50,0
50,0
28,0
35,0
36,0
25,1
42,0
51,1
30,1
49,0
49,0
69,1
47,0
32,0
48,0
26,0
37,0
36,0
25,0
45,1
59,0
26,0
40,0
58,0
29,0
27,0
31,0
36,0
29,0
30,0
37,1
37,0
40,0
27,0
24,0
49,0
39,0
50,0
51,0
58,0
47,0
30,1
34,0
35,0
42,0
35,0
32,1
42,0
36,0
37,0
44,0
34,0
32,0
31,0
48,0
31,0
50,1
60,0
38,0
58,0
52,0
34,0
27,0
42,0
48,0
39,0
49,0
41,0
35,0
82,1
32,1
32,0
32,0
49,1
42,1
32,0
28,0
44,0
44,0
31,0
28,0
48,0
27,0
51,0
59,0
56,0
41,0
33,0
38,0
38,0
39,0
67,1
36,0
38,0
29,1
41,0
22,0
40,0
38,0
57,0
32,0
31,0
55,0
35,0
49,0
35,0
28,0
39,0
34,0
59,0
38,0
44,0
37,0
36,0
33,0
33,0
49,0
23,1
53,0
40,0
32,0
54,0
30,0
59,1
44,1
52,0
25,1
44,0
45,0
39,0
34,0
36,0
35,0
25,0
51,0
24,0
38,0
35,0
45,0
40,0
34,0
37,0
33,0
28,0
31,0
36,0
36,1
45,0
39,0
36,0
42,0
54,0
35,0
39,0
32,0
32,0
36,0
35,0
49,1
30,0
49,1
28,0
44,0
60,0
42,0
30,0
31,0
27,0
32,0
27,0
35,0
39,0
30,0
39,0
56,0
36,0
27,1
26,0
36,0
36,0
33,0
47,0
32,0
32,0
41,0
42,0
32,0
55,0
27,0
33,0
32,0
37,0
38,1
59,0
33,0
51,0
38,0
30,0
48,0
31,0
38,1
46,0
36,0
42,0
41,0
45,0
40,0
36,0
51,0
35,0
50,0
40,0
42,0
43,0
49,0
55,0
36,0
49,0
52,0
56,0
35,0
46,0
37,1
54,0
34,0
36,0
32,0
59,0
37,0
28,1
52,0
51,0
27,0
53,0
51,0
50,0
26,0
33,1
35,0
32,0
26,0
49,0
28,0
31,0
60,0
54,0
25,0
37,0
36,0
36,0
31,0
35,0
39,0
44,0
50,0
34,1
40,0
46,1
49,0
47,0
60,0
51,0
33,0
32,0
34,0
37,0
34,0
84,0
37,0
29,0
31,0
51,0
31,1
36,0
46,0
24,0
41,0
38,0
41,0
76,0
54,0
71,0
32,0
36,0
25,0
64,1
38,0
37,0
45,0
23,0
35,0
54,0
37,0
52,0
38,0
60,0
54,0
33,0
32,0
24,0
48,0
38,0
44,0
34,0
51,0
35,0
28,0
38,0
28,1
34,0
60,0
30,0
58,0
37,0
48,0
52,0
42,0
51,0
60,0
45,0
47,0
56,0
30,0
44,1
56,0
35,1
35,0
36,0
77,1
32,0
41,0
38,0
34,0
25,0
35,0
53,0
49,0
50,0
32,0
44,0
49,0
45,0
28,1
29,0
27,0
37,0
35,0
30,0
42,0
34,0
57,0
44,0
35,0
56,0
44,0
42,0
34,0
38,0
46,0
43,0
33,0
44,0
37,0
43,0
47,0
73,1
34,0
33,0
34,0
51,0
30,0
33,0
74,0
71,0
50,0
57,0
67,0
36,0
54,0
55,0
33,1
38,0
43,0
34,1
36,0
53,0
47,0
27,1
59,0
28,0
54,0
37,0
57,0
44,0
37,0
56,0
45,0
41,0
34,0
37,0
26,0
45,0
34,0
29,0
32,0
51,0
43,0
48,0
24,0
48,0
48,0
59,0
49,1
36,0
56,1
50,0
59,0
50,0
33,0
25,1
46,0
41,0
43,0
57,0
38,0
37,0
41,0
31,0
51,1
59,0
24,0
30,0
31,0
48,0
28,0
32,0
41,0
34,0
45,0
43,0
33,0
37,0
33,0
45,0
57,0
31,0
43,0
29,1
33,0
35,0
44,0
33,0
53,0
33,0
21,1
33,0
40,0
59,0
35,0
57,0
54,0
36,0
39,0
25,1
23,0
57,0
55,1
45,0
60,1
36,0
40,1
42,0
37,0
27,0
48,0
36,0
49,0
46,0
36,1
43,0
57,0
45,0
41,0
35,0
46,0
29,0
30,0
57,0
28,0
29,0
31,1
52,0
28,1
48,0
31,0
29,0
35,0
34,0
43,0
36,0
32,0
55,0
35,0
40,0
46,0
39,0
37,0
27,1
40,0
43,0
42,1
46,0
35,0
43,0
54,0
35,0
36,0
51,0
56,0
41,0
31,0
55,0
36,0
55,1
44,0
47,0
71,1
49,0
49,0
36,1
34,0
38,0
46,0
30,0
30,0
33,0
49,0
27,0
41,0
58,0
59,0
35,1
33,0
29,0
30,0
34,0
37,1
56,0
37,0
48,0
58,0
51,0
51,0
35,0
19,0
26,0
46,1
38,0
27,1
29,0
49,0
33,0
32,0
37,0
46,0
67,0
51,0
40,0
37,0
50,0
23,0
68,1
38,0
45,0
32,0
26,0
44,0
34,0
53,0
50,0
43,0
39,0
34,0
31,0
36,0
43,1
45,0
44,0
51,0
49,0
44,0
33,0
35,1
70,0
43,0
41,0
32,0
51,0
32,0
60,0
49,0
38,0
40,0
48,0
31,0
50,0
52,0
46,0
30,0
31,0
35,0
47,0
45,0
32,0
36,0
31,0
26,0
28,1
45,0
35,0
45,0
41,0
28,0
41,0
42,0
36,1
48,0
28,0
35,0
48,1
57,1
41,0
52,0
48,0
30,0
46,0
47,0
50,0
53,0
32,0
44,0
43,0
36,0
31,0
40,0
31,0
35,0
36,1
27,0
41,0
33,0
22,0
30,0
47,0
33,0
60,1
50,0
42,0
80,0
41,0
30,0
33,0
53,0
59,0
37,0
50,0
43,0
44,0
56,0
30,0
33,0
40,0
41,1
29,0
45,0
59,0
33,0
84,1
42,0
39,0
39,0
56,0
33,0
34,1
55,0
25,0
41,0
48,0
30,0
36,0
26,0
50,0
42,0
46,1
44,0
49,0
32,0
59,0
43,0
34,0
41,0
41,0
42,0
48,0
33,0
41,0
31,0
47,0
28,0
38,0
32,0
34,0
47,1
41,1
31,0
30,0
55,0
32,0
45,0
30,0
51,1
33,0
49,0
40,0
37,0
59,0
25,0
52,0
56,0
43,0
38,0
32,0
45,1
43,0
52,0
30,0
51,0
51,1
37,0
36,0
69,0
50,0
41,0
39,1
60,0
57,0
38,0
49,0
40,0
36,0
44,1
45,0
34,0
53,0
48,0
35,0
57,1
25,1
65,1
50,0
56,0
35,0
43,0
27,0
53,0
41,0
29,0
41,0
58,0
42,0
35,0
35,1
60,0
33,1
35,1
25,0
37,0
48,0
31,0
58,0
39,0
59,0
33,1
46,0
30,0
34,0
60,0
51,0
31,0
33,0
41,0
32,0
53,0
31,0
27,0
37,0
33,0
31,0
37,0
41,0
76,1
38,0
33,0
26,0
31,0
56,0
41,1
37,0
45,0
31,0
37,0
38,0
29,0
53,0
31,0
34,0
32,0
43,1
26,0
40,0
32,0
31,0
52,0
42,0
41,0
32,0
29,0
60,0
27,1
51,0
55,0
30,0
57,0
41,0
44,0
37,0
35,0
46,0
51,0
35,0
41,0
33,0
49,0
41,0
50,0
27,0
34,0
59,0
40,0
36,1
26,0
42,0
54,0
45,1
36,0
30,0
56,0
41,0
59,0
37,0
30,1
33,0
52,0
40,1
31,0
35,0
47,0
43,0
43,0
46,0
46,0
51,0
44,0
60,0
32,0
30,1
37,0
30,0
28,1
30,0
39,1
43,0
59,0
38,0
30,0
28,0
50,0
32,0
30,0
34,1
45,0
38,0
55,0
28,0
37,0
69,0
37,0
50,0
34,0
30,1
41,0
27,1
58,0
83,0
30,0
58,0
26,0
30,1
30,0
30,0
43,0
50,0
42,0
56,0
51,0
27,0
41,0
31,0
59,0
39,0
59,0
37,0
38,0
49,0
58,1
27,1
27,1
54,0
45,0
52,0
40,0
31,0
39,0
34,0
30,0
59,0
40,0
30,0
50,0
34,0
34,0
54,0
45,1
38,1
38,1
36,0
36,0
30,0
38,0
43,0
33,0
45,0
59,0
21,0
43,1
50,0
60,0
41,0
27,0
30,0
39,0
42,0
34,0
32,0
32,0
47,0
68,0
31,1
47,0
59,1
39,0
45,0
60,0
66,1
33,0
35,0
40,0
50,0
35,0
37,0
47,0
57,0
35,1
59,0
31,0
49,0
40,0
32,0
55,1
49,0
56,0
51,0
41,1
31,0
58,0
51,0
38,0
60,1
51,0
32,0
58,0
30,0
33,0
35,0
37,0
37,0
31,0
31,0
45,0
44,0
35,0
39,0
41,0
51,0
35,0
40,0
34,0
41,0
39,0
39,0
58,0
55,0
30,0
37,0
44,0
35,0
29,0
54,0
58,0
44,0
51,0
37,0
47,0
32,0
44,0
31,0
31,0
33,0
32,0
39,0
53,0
39,0
34,0
55,0
44,0
31,0
53,0
30,1
30,0
45,0
41,1
43,0
40,1
32,0
56,0
32,0
26,0
52,0
26,0
30,0
58,0
33,0
33,0
35,0
54,0
30,0
41,0
40,1
52,0
53,0
30,0
27,0
26,0
51,0
31,0
51,0
54,0
49,0
40,0
51,0
42,0
57,0
48,0
48,0
52,0
78,0
28,0
35,0
26,0
28,0
33,0
53,1
57,0
50,0
33,0
60,1
28,0
34,0
55,0
30,0
54,0
28,1
43,0
45,0
31,0
37,0
32,0
39,0
45,0
42,1
54,0
51,1
36,1
59,0
36,0
59,0
27,1
35,0
41,0
31,0
44,0
43,0
45,1
33,0
41,0
58,0
58,0
47,0
43,0
40,0
50,0
42,0
36,0
35,1
54,1
45,0
40,0
33,0
28,1
46,0
50,0
51,1
36,0
52,0
32,0
38,0
32,0
47,0
31,0
59,0
60,0
31,0
26,0
37,0
57,0
38,0
39,1
36,1
24,0
35,0
64,1
38,0
37,0
38,1
43,0
29,0
28,0
46,0
55,0
40,0
23,0
27,0
29,0
34,1
54,0
34,0
36,1
32,0
41,0
38,0
30,0
33,0
28,0
36,0
51,0
27,0
37,0
59,0
36,0
20,0
56,0
29,0
28,0
36,0
44,1
49,0
33,0
35,0
48,0
49,0
32,0
27,0
32,0
33,0
48,0
45,0
37,0
52,0
28,1
44,1
39,0
52,0
26,1
30,0
42,0
34,0
38,0
48,0
38,1
29,0
30,0
41,0
46,0
47,0
42,0
48,0
42,0
54,0
46,0
33,0
39,1
41,0
50,0
59,0
32,0
43,0
30,0
28,0
58,0
32,0
36,0
52,0
32,1
39,0
54,0
38,0
52,0
40,0
42,0
26,0
29,0
28,0
25,0
40,0
28,0
55,0
38,0
53,0
32,0
32,0
52,0
73,1
33,0
37,0
27,0
46,0
29,0
49,0
49,0
33,0
60,1
47,0
45,0
32,0
60,0
29,0
29,0
58,0
35,0
46,0
58,0
48,0
43,0
41,0
41,0
26,0
43,0
31,0
27,0
39,0
78,1
33,0
34,0
29,0
33,0
36,0
28,0
40,0
40,0
56,0
54,0
36,0
28,0
50,1
40,0
40,0
53,0
32,0
57,0
45,0
28,0
31,0
42,0
25,0
32,0
48,0
39,0
20,0
39,0
32,0
33,0
24,0
28,0
57,0
31,0
26,0
34,1
42,0
34,0
44,0
40,0
37,0
26,0
28,0
57,0
41,0
31,0
33,1
30,0
52,0
32,0
45,0
25,0
26,0
40,0
44,0
41,0
62,1
45,0
30,1
31,0
25,1
31,0
25,0
46,0
45,1
44,0
57,0
55,0
36,0
44,0
34,0
31,0
52,0
52,0
37,1
39,0
37,0
28,1
28,0
38,0
51,0
30,0
58,0
43,0
43,0
31,0
39,0
23,0
29,0
39,0
38,0
39,0
39,1
54,1
35,0
33,0
30,0
59,0
38,0
41,1
41,0
35,0
29,0
53,0
44,0
47,0
49,0
41,0
32,0
41,0
54,0
41,0
41,0
46,0
27,0
46,1
30,0
33,0
52,0
34,0
55,1
41,0
51,0
48,0
45,0
37,0
57,0
37,0
50,0
25,1
34,0
33,0
52,0
30,0
32,0
33,0
48,0
36,0
38,0
53,0
48,0
47,0
46,0
31,0
26,0
40,1
28,0
54,0
32,0
35,0
33,0
37,0
34,0
47,0
51,0
47,0
28,1
33,0
56,0
38,0
46,0
52,0
45,0
39,0
40,0
37,0
44,1
41,0
49,0
55,0
71,1
41,0
29,0
53,0
27,0
23,0
75,0
29,0
27,0
37,0
39,1
47,1
37,1
29,0
44,0
34,0
33,0
46,0
47,0
56,1
28,0
45,0
52,0
32,1
33,0
41,0
31,0
32,0
42,0
58,0
47,0
32,0
35,0
32,0
73,1
26,0
42,0
33,0
33,0
27,0
32,0
39,0
52,0
55,0
32,0
40,0
38,0
37,0
60,1
48,0
33,0
39,0
39,0
55,0
59,0
49,0
46,0
33,0
54,0
30,0
45,0
30,1
44,0
25,1
51,0
43,0
36,0
39,0
42,0
32,0
46,1
24,0
46,0
36,0
46,0
41,0
48,0
59,0
46,0
48,0
51,0
74,0
42,0
35,0
33,0
35,1
41,0
33,0
80,1
53,1
32,0
51,0
57,0
47,0
36,0
45,1
30,0
56,0
34,1
26,1
47,0
37,0
35,0
42,0
39,1
32,0
47,0
37,0
42,0
55,0
46,0
34,0
30,0
26,0
35,0
51,1
28,0
51,0
37,0
29,0
33,1
41,0
48,0
31,0
64,0
54,1
47,0
37,0
30,1
45,0
32,0
26,0
48,0
27,0
59,0
50,1
39,0
27,0
29,0
43,0
38,0
57,0
31,1
31,0
30,0
34,0
29,0
46,0
44,0
42,0
36,0
51,0
35,0
44,0
33,0
51,0
31,1
39,0
53,0
56,0
27,0
36,0
37,0
36,0
38,0
31,0
33,0
54,0
49,0
39,0
57,0
24,1
35,0
32,1
48,0
44,0
31,0
53,0
39,0
45,0
41,0
40,1
40,0
40,0
38,0
42,0
34,0
45,0
51,0
50,0
27,0
41,0
24,0
44,0
51,1
56,1
27,0
28,0
24,0
31,0
47,0
52,0
35,0
81,1
53,0
50,0
39,0
34,0
50,0
29,0
31,0
49,0
34,0
34,0
45,0
32,0
33,0
38,0
30,0
41,0
51,1
57,0
26,1
33,0
28,0
36,0
52,0
25,0
58,0
43,0
48,0
30,0
37,0
38,0
48,0
34,0
57,0
51,0
52,0
28,0
36,0
59,0
40,0
52,0
33,0
53,0
42,0
55,1
37,0
58,0
45,0
41,0
50,0
57,0
32,0
59,0
59,1
43,0
37,0
45,0
32,0
39,0
53,0
29,0
47,0
38,0
37,0
45,0
34,0
33,0
49,0
31,0
56,0
40,0
41,0
30,0
58,0
31,0
56,0
37,0
59,0
30,0
26,0
46,0
56,1
26,0
26,0
38,0
30,0
38,0
37,0
47,0
61,0
52,0
45,0
60,1
23,0
45,0
37,0
40,0
30,0
58,0
46,0
48,0
52,0
50,0
48,0
30,1
49,1
28,0
35,0
36,1
38,0
30,0
34,0
30,0
39,0
60,1
31,1
43,0
34,0
29,0
35,0
29,1
34,0
58,0
28,0
27,0
34,0
35,0
53,0
32,0
36,0
30,0
31,0
36,0
55,0
54,0
36,0
59,0
45,0
56,0
52,0
79,1
35,0
27,0
32,0
36,0
40,0
31,0
59,0
34,0
42,0
46,0
53,0
53,1
31,0
59,0
45,0
44,0
34,0
31,0
51,0
48,0
49,0
35,0
43,0
32,0
29,1
26,0
43,0
60,0
36,0
35,0
29,0
41,0
34,0
52,0
59,1
24,0
34,0
35,0
34,0
33,1
39,0
50,0
28,0
46,0
51,0
64,0
39,0
41,0
41,0
28,1
47,0
32,0
36,0
51,0
51,0
37,0
43,0
32,0
52,0
47,0
38,0
19,1
32,1
40,0
50,0
40,1
59,0
35,0
34,0
58,0
52,0
25,0
21,0
45,1
43,0
49,0
31,0
40,0
31,0
43,0
30,0
52,0
44,0
36,0
56,0
36,0
28,1
51,0
42,0
45,1
54,0
33,0
57,1
44,1
30,0
30,0
41,0
49,0
35,0
37,0
33,0
30,0
51,0
55,0
35,0
45,0
36,0
34,0
39,0
35,0
34,0
39,0
45,0
56,0
33,0
33,0
34,0
31,0
37,0
31,0
35,0
32,1
52,0
36,0
54,0
53,0
41,0
38,0
45,0
49,0
40,0
30,1
53,0
51,0
40,0
47,0
52,0
33,0
55,0
31,0
42,0
36,0
35,0
31,0
34,1
48,1
20,0
64,1
33,0
40,0
51,0
44,0
43,0
26,0
38,0
80,1
62,0
37,0
46,1
41,0
21,0
32,0
43,0
36,0
33,0
45,0
29,0
34,0
37,0
58,1
51,0
36,0
33,0
39,0
39,0
35,0
33,0
36,0
39,0
37,1
51,1
56,0
43,0
44,0
45,0
36,0
32,0
49,0
46,0
40,1
52,0
45,0
53,0
27,0
50,0
45,0
49,1
33,1
52,1
35,0
59,0
35,0
51,0
41,0
27,0
54,0
35,0
70,0
33,0
46,0
30,0
52,0
57,0
46,0
48,0
30,0
29,0
43,0
46,0
39,1
33,0
41,0
27,0
34,1
60,0
55,0
57,0
35,0
54,0
45,0
48,0
40,0
31,0
42,1
41,0
52,0
52,0
31,0
49,0
53,1
57,1
32,1
57,0
42,0
44,1
44,0
36,0
50,1
44,0
31,0
57,0
34,0
39,0
32,0
28,0
43,0
41,1
51,0
32,0
36,0
59,0
49,0
34,0
32,0
25,1
37,0
42,0
36,0
58,0
28,0
35,0
50,1
34,0
37,0
66,0
47,0
38,0
59,0
49,0
47,0
27,0
24,0
37,0
47,0
39,1
29,0
38,0
33,0
46,0
41,0
34,0
33,0
32,0
39,0
67,0
60,0
50,0
36,1
68,1
58,0
24,0
50,0
46,1
54,0
33,0
46,0
24,1
45,0
34,0
46,0
50,0
31,0
43,0
51,0
39,1
51,0
29,1
33,0
35,0
35,0
36,0
54,0
35,0
46,0
56,0
41,1
37,0
39,0
32,0
51,1
53,0
32,0
41,0
39,0
42,0
45,0
30,0
46,0
43,0
54,0
34,0
42,0
27,0
49,0
27,0
43,0
58,0
38,0
42,0
36,0
24,0
32,0
29,0
59,0
32,1
49,0
52,0
40,0
38,0
33,0
31,0
32,0
30,0
40,0
28,0
57,0
50,0
28,0
32,0
30,0
39,0
37,0
31,0
32,0
32,1
31,0
26,0
20,0
32,0
50,0
46,0
61,0
47,0
55,0
47,1
36,0
36,0
35,0
32,1
56,0
83,1
33,0
30,0
39,0
58,0
32,0
34,1
57,0
40,0
34,1
31,0
55,0
44,0
48,0
57,0
46,0
51,0
46,0
58,0
54,0
37,0
27,1
53,0
39,0
47,0
31,0
48,0
24,1
35,0
32,0
58,0
32,0
68,1
31,0
45,1
43,0
30,0
29,1
52,0
31,0
55,1
30,0
42,0
30,0
54,0
31,0
38,0
32,0
39,0
35,0
30,0
37,0
36,0
37,1
55,0
58,0
56,0
40,0
33,0
44,0
26,1
70,0
43,0
41,0
40,0
33,0
38,1
54,0
30,0
45,0
35,1
60,0
33,0
40,0
57,1
32,0
47,0
31,0
28,0
37,0
34,0
25,0
47,0
44,0
45,1
40,0
34,0
56,0
31,0
24,1
36,0
52,0
31,0
40,0
36,0
31,0
51,0
41,0
39,0
58,0
38,1
32,0
44,1
38,0
35,0
51,0
50,0
36,0
36,0
50,0
59,1
47,1
44,0
42,0
53,0
56,0
22,0
33,0
38,0
35,0
33,1
30,0
35,0
26,0
28,0
33,1
36,0
31,0
33,0
56,0
48,0
28,0
53,0
54,0
29,1
36,0
46,0
26,0
46,0
38,0
23,0
57,0
41,0
36,0
50,0
41,0
44,0
28,0
56,0
39,0
54,0
39,1
40,0
40,0
51,0
51,0
32,0
58,0
45,0
40,0
52,0
26,0
37,0
48,0
59,0
23,0
32,0
33,0
33,1
43,0
34,1
30,0
35,0
30,0
37,0
27,0
41,0
43,0
28,0
35,0
42,0
41,0
70,0
35,0
35,0
47,0
53,0
32,0
39,0
34,0
51,0
52,0
40,0
31,0
27,0
38,0
38,0
56,0
59,0
32,0
39,0
23,0
27,0
42,0
42,0
26,0
46,0
29,0
60,0
31,0
37,0
56,0
53,0
40,1
51,0
38,0
32,1
33,0
34,0
31,0
35,0
40,0
28,0
31,0
32,1
34,0
49,0
42,0
50,0
32,0
45,0
59,0
49,1
32,0
52,0
37,0
45,0
73,1
45,0
54,1
54,0
23,1
32,0
56,0
32,0
46,1
33,1
29,1
46,0
27,0
33,0
37,0
34,1
40,0
49,0
58,0
53,0
47,0
42,0
30,1
52,0
56,0
39,0
34,0
26,0
35,0
36,0
29,0
34,0
30,0
69,0
49,0
37,0
60,0
46,0
40,0
57,0
67,0
35,0
33,0
31,0
47,1
39,0
40,1
34,0
35,0
36,0
36,0
58,0
37,0
28,0
72,0
63,1
37,0
42,0
37,0
34,0
40,0
65,1
31,0
30,0
32,0
61,1
57,0
56,1
34,0
54,0
40,0
34,0
50,0
60,0
40,0
42,0
29,0
36,0
43,0
53,0
52,0
56,0
51,0
26,0
38,0
26,0
59,0
40,0
34,1
45,1
30,0
30,0
37,0
47,0
38,0
37,0
37,0
31,0
46,0
42,0
44,0
28,0
49,0
31,0
34,0
30,0
44,0
39,0
52,0
45,0
47,1
40,0
32,0
43,0
50,0
40,1
55,0
26,0
29,0
49,0
32,0
32,0
48,0
51,0
43,0
56,0
48,0
59,0
36,0
30,0
48,0
56,0
33,0
34,0
57,0
33,0
46,0
40,0
38,0
58,1
31,0
27,0
39,0
32,0
55,0
40,0
34,0
27,0
60,0
32,0
30,0
27,1
40,0
22,0
25,0
30,0
59,0
44,0
51,0
60,0
29,0
42,0
42,0
33,1
38,0
31,0
30,0
54,0
58,0
47,0
27,0
41,0
47,0
24,0
43,0
27,1
35,0
59,0
37,1
40,0
41,0
48,0
34,0
77,1
28,0
54,0
38,1
32,0
28,0
36,0
37,0
37,0
37,1
27,1
35,0
58,0
48,0
32,0
32,0
46,0
31,0
34,1
47,0
34,0
31,0
58,0
46,0
50,0
61,0
44,0
54,1
38,0
25,0
35,0
35,0
39,0
56,0
45,0
48,0
38,1
38,0
52,0
41,0
53,0
44,0
35,0
35,0
40,0
39,0
50,0
36,0
35,0
32,0
40,0
36,0
